timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/12 02:13:06.568, 1, 22732, 100, 1620, 9501, 280.18, 61, 0x0000000000000004
2026/09/12 02:13:06.568, 2, 1, 0, 210, 405, 21.20, 35, 0x0000000000000001
2026/09/12 02:13:06.568, 3, 14246, 85, 1680, 9501, 279.60, 73, 0x0000000000000004
2026/09/12 02:13:06.568, 4, 1, 0, 210, 405, 24.48, 36, 0x0000000000000001
2026/09/12 02:13:06.569, 5, 1, 0, 210, 405, 21.99, 35, 0x0000000000000001
2026/09/12 02:13:07.069, 0, 1, 0, 210, 405, 21.94, 35, 0x0000000000000001
2026/09/12 02:13:07.069, 1, 22732, 100, 1620, 9501, 277.57, 62, 0x0000000000000004
2026/09/12 02:13:07.069, 2, 1, 0, 210, 405, 21.20, 35, 0x0000000000000001
2026/09/12 02:13:07.070, 3, 14246, 83, 1725, 9501, 278.49, 73, 0x0000000000000004
2026/09/12 02:13:07.070, 4, 1, 0, 210, 405, 24.48, 36, 0x0000000000000001
2026/09/12 02:13:07.070, 5, 1, 0, 210, 405, 21.99, 35, 0x0000000000000001
2026/09/12 02:13:07.570, 0, 1, 0, 210, 405, 22.23, 35, 0x0000000000000001
2026/09/12 02:13:07.571, 1, 22732, 100, 1635, 9501, 277.26, 62, 0x0000000000000004
2026/09/12 02:13:07.571, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:07.571, 3, 14246, 84, 1725, 9501, 278.77, 73, 0x0000000000000004
2026/09/12 02:13:07.571, 4, 1, 0, 210, 405, 24.71, 36, 0x0000000000000004
2026/09/12 02:13:07.571, 5, 1, 0, 210, 405, 22.04, 35, 0x0000000000000001
2026/09/12 02:13:08.072, 0, 1, 0, 210, 405, 22.23, 35, 0x0000000000000001
2026/09/12 02:13:08.072, 1, 22732, 100, 1650, 9501, 278.72, 62, 0x0000000000000004
2026/09/12 02:13:08.072, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:08.072, 3, 14246, 88, 1695, 9501, 279.80, 73, 0x0000000000000004
2026/09/12 02:13:08.073, 4, 1, 0, 210, 405, 24.71, 36, 0x0000000000000004
2026/09/12 02:13:08.073, 5, 1, 0, 210, 405, 22.04, 35, 0x0000000000000001
2026/09/12 02:13:08.573, 0, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:08.573, 1, 22732, 55, 1620, 9501, 276.35, 62, 0x0000000000000004
2026/09/12 02:13:08.574, 2, 1, 0, 210, 405, 21.21, 35, 0x0000000000000001
2026/09/12 02:13:08.574, 3, 14246, 83, 1620, 9501, 278.74, 73, 0x0000000000000004
2026/09/12 02:13:08.574, 4, 1, 0, 210, 405, 24.56, 36, 0x0000000000000004
2026/09/12 02:13:08.574, 5, 1, 0, 210, 405, 21.96, 35, 0x0000000000000001
2026/09/12 02:13:09.075, 0, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:09.075, 1, 22732, 100, 1635, 9501, 277.52, 63, 0x0000000000000004
2026/09/12 02:13:09.075, 2, 1, 0, 210, 405, 21.21, 35, 0x0000000000000001
2026/09/12 02:13:09.075, 3, 14246, 86, 1680, 9501, 279.22, 73, 0x0000000000000004
2026/09/12 02:13:09.075, 4, 1, 0, 210, 405, 24.56, 36, 0x0000000000000004
2026/09/12 02:13:09.076, 5, 1, 0, 210, 405, 21.96, 35, 0x0000000000000001
2026/09/12 02:13:09.576, 0, 1, 0, 210, 405, 22.20, 35, 0x0000000000000001
2026/09/12 02:13:09.576, 1, 22732, 100, 1545, 9501, 277.12, 62, 0x0000000000000004
2026/09/12 02:13:09.576, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:13:09.577, 3, 14246, 84, 1695, 9501, 279.38, 73, 0x0000000000000004
2026/09/12 02:13:09.577, 4, 1, 0, 210, 405, 24.62, 36, 0x0000000000000004
2026/09/12 02:13:09.577, 5, 1, 0, 210, 405, 21.92, 35, 0x0000000000000001
2026/09/12 02:13:10.077, 0, 1, 0, 210, 405, 22.20, 35, 0x0000000000000001
2026/09/12 02:13:10.078, 1, 22732, 100, 1545, 9501, 279.82, 62, 0x0000000000000004
2026/09/12 02:13:10.078, 2, 1, 0, 210, 405, 21.31, 35, 0x0000000000000001
2026/09/12 02:13:10.078, 3, 14246, 84, 1725, 9501, 279.18, 73, 0x0000000000000004
2026/09/12 02:13:10.078, 4, 1, 0, 210, 405, 24.62, 36, 0x0000000000000004
2026/09/12 02:13:10.078, 5, 1, 0, 210, 405, 21.92, 35, 0x0000000000000001
2026/09/12 02:13:10.579, 0, 1, 0, 210, 405, 22.35, 35, 0x0000000000000001
2026/09/12 02:13:10.579, 1, 22732, 100, 1620, 9501, 279.64, 63, 0x0000000000000004
2026/09/12 02:13:10.579, 2, 1, 0, 210, 405, 21.44, 35, 0x0000000000000001
2026/09/12 02:13:10.579, 3, 14248, 89, 1695, 9501, 278.84, 73, 0x0000000000000004
2026/09/12 02:13:10.580, 4, 1, 0, 210, 405, 24.47, 36, 0x0000000000000004
2026/09/12 02:13:10.580, 5, 1, 0, 210, 405, 21.88, 35, 0x0000000000000001
2026/09/12 02:13:11.080, 0, 1, 0, 210, 405, 22.35, 35, 0x0000000000000001
2026/09/12 02:13:11.080, 1, 22732, 100, 1590, 9501, 278.30, 63, 0x0000000000000004
2026/09/12 02:13:11.081, 2, 1, 0, 210, 405, 21.44, 35, 0x0000000000000001
2026/09/12 02:13:11.081, 3, 14248, 93, 1680, 9501, 280.05, 73, 0x0000000000000004
2026/09/12 02:13:11.081, 4, 1, 0, 210, 405, 24.47, 36, 0x0000000000000004
2026/09/12 02:13:11.081, 5, 1, 0, 210, 405, 21.88, 35, 0x0000000000000001
2026/09/12 02:13:11.581, 0, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:11.582, 1, 22732, 100, 1620, 9501, 279.57, 64, 0x0000000000000004
2026/09/12 02:13:11.582, 2, 1, 0, 210, 405, 21.44, 35, 0x0000000000000001
2026/09/12 02:13:11.582, 3, 14252, 88, 1710, 9501, 278.39, 73, 0x0000000000000004
2026/09/12 02:13:11.582, 4, 1, 0, 210, 405, 24.45, 36, 0x0000000000000001
2026/09/12 02:13:11.582, 5, 1, 0, 210, 405, 21.79, 35, 0x0000000000000001
2026/09/12 02:13:12.083, 0, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:12.083, 1, 22732, 100, 1515, 9501, 278.15, 64, 0x0000000000000004
2026/09/12 02:13:12.083, 2, 1, 0, 210, 405, 21.44, 35, 0x0000000000000001
2026/09/12 02:13:12.083, 3, 14252, 89, 1680, 9501, 279.14, 73, 0x0000000000000004
2026/09/12 02:13:12.084, 4, 1, 0, 210, 405, 24.45, 36, 0x0000000000000001
2026/09/12 02:13:12.084, 5, 1, 0, 210, 405, 21.79, 35, 0x0000000000000001
2026/09/12 02:13:12.584, 0, 1, 0, 210, 405, 22.19, 35, 0x0000000000000001
2026/09/12 02:13:12.584, 1, 22732, 100, 1560, 9501, 279.58, 63, 0x0000000000000004
2026/09/12 02:13:12.585, 2, 1, 0, 210, 405, 21.36, 35, 0x0000000000000001
2026/09/12 02:13:12.585, 3, 14252, 83, 1725, 9501, 279.06, 73, 0x0000000000000004
2026/09/12 02:13:12.585, 4, 1, 0, 210, 405, 24.70, 36, 0x0000000000000004
2026/09/12 02:13:12.585, 5, 1, 0, 210, 405, 21.89, 35, 0x0000000000000001
2026/09/12 02:13:13.085, 0, 1, 0, 210, 405, 22.19, 35, 0x0000000000000001
2026/09/12 02:13:13.086, 1, 22732, 77, 1605, 9501, 277.69, 63, 0x0000000000000004
2026/09/12 02:13:13.086, 2, 1, 0, 210, 405, 21.36, 35, 0x0000000000000001
2026/09/12 02:13:13.086, 3, 14252, 82, 1710, 9501, 278.15, 73, 0x0000000000000004
2026/09/12 02:13:13.086, 4, 1, 0, 210, 405, 24.70, 36, 0x0000000000000004
2026/09/12 02:13:13.086, 5, 1, 0, 210, 405, 21.89, 35, 0x0000000000000001
2026/09/12 02:13:13.587, 0, 1, 0, 210, 405, 22.26, 35, 0x0000000000000001
2026/09/12 02:13:13.587, 1, 22732, 100, 1620, 9501, 279.38, 64, 0x0000000000000004
2026/09/12 02:13:13.587, 2, 1, 0, 210, 405, 21.20, 35, 0x0000000000000001
2026/09/12 02:13:13.587, 3, 14252, 88, 1695, 9501, 279.68, 74, 0x0000000000000004
2026/09/12 02:13:13.588, 4, 1, 0, 210, 405, 24.53, 36, 0x0000000000000004
2026/09/12 02:13:13.588, 5, 1, 0, 210, 405, 22.07, 35, 0x0000000000000001
2026/09/12 02:13:14.088, 0, 1, 0, 210, 405, 22.26, 35, 0x0000000000000001
2026/09/12 02:13:14.088, 1, 22732, 100, 1620, 9501, 277.88, 64, 0x0000000000000004
2026/09/12 02:13:14.089, 2, 1, 0, 210, 405, 21.20, 35, 0x0000000000000001
2026/09/12 02:13:14.089, 3, 14252, 89, 1605, 9501, 280.24, 74, 0x0000000000000004
2026/09/12 02:13:14.089, 4, 1, 0, 210, 405, 24.53, 36, 0x0000000000000004
2026/09/12 02:13:14.089, 5, 1, 0, 210, 405, 22.07, 35, 0x0000000000000001
2026/09/12 02:13:14.590, 0, 1, 0, 210, 405, 22.16, 35, 0x0000000000000001
2026/09/12 02:13:14.590, 1, 22732, 100, 1620, 9501, 279.52, 65, 0x0000000000000004
2026/09/12 02:13:14.590, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:14.590, 3, 14254, 86, 1560, 9501, 279.29, 73, 0x0000000000000004
2026/09/12 02:13:14.590, 4, 1, 0, 210, 405, 24.48, 36, 0x0000000000000004
2026/09/12 02:13:14.591, 5, 1, 0, 210, 405, 22.02, 35, 0x0000000000000001
2026/09/12 02:13:15.091, 0, 1, 0, 210, 405, 22.16, 35, 0x0000000000000001
2026/09/12 02:13:15.091, 1, 22732, 100, 1605, 9501, 279.20, 65, 0x0000000000000004
2026/09/12 02:13:15.091, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:15.092, 3, 14254, 82, 1665, 9501, 279.45, 74, 0x0000000000000004
2026/09/12 02:13:15.092, 4, 1, 0, 210, 405, 24.48, 36, 0x0000000000000004
2026/09/12 02:13:15.092, 5, 1, 0, 210, 405, 22.02, 35, 0x0000000000000001
2026/09/12 02:13:15.592, 0, 1, 0, 210, 405, 22.24, 35, 0x0000000000000001
2026/09/12 02:13:15.593, 1, 22732, 100, 1620, 9501, 279.41, 65, 0x0000000000000004
2026/09/12 02:13:15.593, 2, 1, 0, 210, 405, 21.30, 35, 0x0000000000000001
2026/09/12 02:13:15.593, 3, 14254, 86, 1695, 9501, 278.91, 74, 0x0000000000000004
2026/09/12 02:13:15.593, 4, 1, 0, 210, 405, 24.78, 36, 0x0000000000000001
2026/09/12 02:13:15.593, 5, 1, 0, 210, 405, 22.02, 35, 0x0000000000000001
2026/09/12 02:13:16.094, 0, 1, 0, 210, 405, 22.24, 35, 0x0000000000000001
2026/09/12 02:13:16.094, 1, 22732, 100, 1605, 9501, 279.43, 65, 0x0000000000000004
2026/09/12 02:13:16.094, 2, 1, 0, 210, 405, 21.30, 35, 0x0000000000000001
2026/09/12 02:13:16.094, 3, 14254, 87, 1710, 9501, 278.76, 73, 0x0000000000000004
2026/09/12 02:13:16.094, 4, 1, 0, 210, 405, 24.78, 36, 0x0000000000000001
2026/09/12 02:13:16.095, 5, 1, 0, 210, 405, 22.02, 35, 0x0000000000000001
2026/09/12 02:13:16.595, 0, 1, 0, 210, 405, 22.42, 34, 0x0000000000000001
2026/09/12 02:13:16.595, 1, 22732, 100, 1605, 9501, 279.75, 65, 0x0000000000000004
2026/09/12 02:13:16.596, 2, 1, 0, 210, 405, 21.18, 35, 0x0000000000000001
2026/09/12 02:13:16.596, 3, 14254, 89, 1695, 9501, 280.32, 73, 0x0000000000000004
2026/09/12 02:13:16.596, 4, 1, 0, 210, 405, 24.72, 36, 0x0000000000000004
2026/09/12 02:13:16.596, 5, 1, 0, 210, 405, 22.09, 35, 0x0000000000000001
2026/09/12 02:13:17.096, 0, 1, 0, 210, 405, 22.42, 34, 0x0000000000000001
2026/09/12 02:13:17.097, 1, 22732, 100, 1590, 9501, 279.35, 65, 0x0000000000000004
2026/09/12 02:13:17.097, 2, 1, 0, 210, 405, 21.18, 35, 0x0000000000000001
2026/09/12 02:13:17.097, 3, 14254, 78, 1650, 9501, 281.57, 74, 0x0000000000000004
2026/09/12 02:13:17.097, 4, 1, 0, 210, 405, 24.72, 36, 0x0000000000000004
2026/09/12 02:13:17.097, 5, 1, 0, 210, 405, 22.09, 35, 0x0000000000000001
2026/09/12 02:13:17.598, 0, 1, 0, 210, 405, 22.25, 34, 0x0000000000000001
2026/09/12 02:13:17.598, 1, 22732, 100, 1590, 9501, 279.78, 65, 0x0000000000000004
2026/09/12 02:13:17.598, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:17.598, 3, 14254, 76, 1785, 9501, 278.12, 74, 0x0000000000000004
2026/09/12 02:13:17.599, 4, 1, 0, 210, 405, 24.40, 36, 0x0000000000000004
2026/09/12 02:13:17.599, 5, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:13:18.099, 0, 1, 0, 210, 405, 22.25, 34, 0x0000000000000001
2026/09/12 02:13:18.099, 1, 22732, 100, 1590, 9501, 279.09, 64, 0x0000000000000004
2026/09/12 02:13:18.100, 2, 1, 0, 210, 405, 21.27, 35, 0x0000000000000001
2026/09/12 02:13:18.100, 3, 14254, 73, 1755, 9501, 279.30, 74, 0x0000000000000004
2026/09/12 02:13:18.100, 4, 1, 0, 210, 405, 24.40, 36, 0x0000000000000004
2026/09/12 02:13:18.100, 5, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:13:18.600, 0, 1, 0, 210, 405, 22.18, 34, 0x0000000000000001
2026/09/12 02:13:18.601, 1, 22732, 100, 1620, 9501, 275.83, 65, 0x0000000000000004
2026/09/12 02:13:18.601, 2, 1, 0, 210, 405, 21.46, 35, 0x0000000000000001
2026/09/12 02:13:18.601, 3, 14254, 67, 1710, 9501, 278.04, 74, 0x0000000000000004
2026/09/12 02:13:18.601, 4, 1, 0, 210, 405, 24.63, 36, 0x0000000000000001
2026/09/12 02:13:18.602, 5, 1, 0, 210, 405, 22.12, 35, 0x0000000000000001
2026/09/12 02:13:19.102, 0, 1, 0, 210, 405, 22.18, 34, 0x0000000000000001
2026/09/12 02:13:19.102, 1, 22732, 100, 1620, 9501, 278.06, 65, 0x0000000000000004
2026/09/12 02:13:19.102, 2, 1, 0, 210, 405, 21.46, 35, 0x0000000000000001
2026/09/12 02:13:19.103, 3, 14254, 89, 1635, 9501, 280.31, 74, 0x0000000000000004
2026/09/12 02:13:19.103, 4, 1, 0, 210, 405, 24.63, 36, 0x0000000000000001
2026/09/12 02:13:19.103, 5, 1, 0, 210, 405, 22.12, 35, 0x0000000000000001
2026/09/12 02:13:19.603, 0, 1, 0, 210, 405, 22.28, 34, 0x0000000000000001
2026/09/12 02:13:19.604, 1, 22732, 100, 1620, 9501, 279.48, 65, 0x0000000000000004
2026/09/12 02:13:19.604, 2, 1, 0, 210, 405, 21.55, 35, 0x0000000000000001
2026/09/12 02:13:19.604, 3, 14254, 86, 1740, 9501, 279.02, 74, 0x0000000000000004
2026/09/12 02:13:19.604, 4, 1, 0, 210, 405, 24.71, 36, 0x0000000000000004
2026/09/12 02:13:19.604, 5, 1, 0, 210, 405, 22.27, 35, 0x0000000000000001
2026/09/12 02:13:20.105, 0, 1, 0, 210, 405, 22.28, 34, 0x0000000000000001
2026/09/12 02:13:20.105, 1, 22732, 100, 1620, 9501, 279.84, 66, 0x0000000000000004
2026/09/12 02:13:20.105, 2, 1, 0, 210, 405, 21.55, 35, 0x0000000000000001
2026/09/12 02:13:20.105, 3, 14254, 87, 1680, 9501, 280.05, 74, 0x0000000000000004
2026/09/12 02:13:20.105, 4, 1, 0, 210, 405, 24.71, 36, 0x0000000000000004
2026/09/12 02:13:20.106, 5, 1, 0, 210, 405, 22.27, 35, 0x0000000000000001
2026/09/12 02:13:20.606, 0, 1, 0, 210, 405, 22.13, 34, 0x0000000000000004
2026/09/12 02:13:20.606, 1, 22732, 100, 1620, 9501, 279.72, 66, 0x0000000000000004
2026/09/12 02:13:20.607, 2, 1, 0, 210, 405, 21.50, 35, 0x0000000000000001
2026/09/12 02:13:20.607, 3, 14254, 82, 1695, 9501, 279.39, 74, 0x0000000000000004
2026/09/12 02:13:20.607, 4, 1, 0, 210, 405, 24.53, 36, 0x0000000000000004
2026/09/12 02:13:20.607, 5, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:21.107, 0, 1, 0, 210, 405, 22.13, 34, 0x0000000000000004
2026/09/12 02:13:21.108, 1, 22732, 100, 1605, 9501, 279.47, 66, 0x0000000000000004
2026/09/12 02:13:21.108, 2, 1, 0, 210, 405, 21.50, 35, 0x0000000000000001
2026/09/12 02:13:21.108, 3, 14254, 86, 1695, 9501, 278.93, 74, 0x0000000000000004
2026/09/12 02:13:21.108, 4, 1, 0, 210, 405, 24.53, 36, 0x0000000000000004
2026/09/12 02:13:21.108, 5, 1, 0, 210, 405, 22.22, 35, 0x0000000000000001
2026/09/12 02:13:21.609, 0, 1, 0, 210, 405, 22.20, 34, 0x0000000000000001
2026/09/12 02:13:21.609, 1, 22732, 100, 1605, 9501, 279.43, 66, 0x0000000000000004
2026/09/12 02:13:21.609, 2, 1, 0, 210, 405, 21.37, 35, 0x0000000000000001
2026/09/12 02:13:21.609, 3, 14254, 77, 1800, 9501, 279.56, 74, 0x0000000000000004
2026/09/12 02:13:21.610, 4, 1, 0, 210, 405, 24.84, 36, 0x0000000000000001
2026/09/12 02:13:21.610, 5, 1, 0, 210, 405, 22.13, 35, 0x0000000000000001
2026/09/12 02:13:22.110, 0, 1, 0, 210, 405, 22.20, 34, 0x0000000000000001
2026/09/12 02:13:22.110, 1, 22732, 100, 1605, 9501, 279.47, 66, 0x0000000000000004
2026/09/12 02:13:22.111, 2, 1, 0, 210, 405, 21.37, 35, 0x0000000000000001
2026/09/12 02:13:22.111, 3, 14254, 67, 1830, 9501, 279.01, 74, 0x0000000000000004
2026/09/12 02:13:22.111, 4, 1, 0, 210, 405, 24.84, 36, 0x0000000000000001
2026/09/12 02:13:22.111, 5, 1, 0, 210, 405, 22.13, 35, 0x0000000000000001
2026/09/12 02:13:22.611, 0, 1, 0, 210, 405, 22.31, 34, 0x0000000000000001
2026/09/12 02:13:22.612, 1, 22732, 100, 1605, 9501, 279.25, 66, 0x0000000000000004
2026/09/12 02:13:22.612, 2, 1, 0, 210, 405, 21.55, 35, 0x0000000000000001
2026/09/12 02:13:22.612, 3, 14254, 88, 1680, 9501, 280.02, 74, 0x0000000000000004
2026/09/12 02:13:22.612, 4, 1, 0, 210, 405, 24.87, 36, 0x0000000000000004
2026/09/12 02:13:22.612, 5, 1, 0, 210, 405, 22.09, 35, 0x0000000000000001
2026/09/12 02:13:23.113, 0, 1, 0, 210, 405, 22.31, 34, 0x0000000000000001
2026/09/12 02:13:23.113, 1, 22732, 100, 1605, 9501, 279.50, 66, 0x0000000000000004
2026/09/12 02:13:23.113, 2, 1, 0, 210, 405, 21.55, 35, 0x0000000000000001
2026/09/12 02:13:23.113, 3, 14254, 87, 1710, 9501, 278.93, 74, 0x0000000000000004
2026/09/12 02:13:23.114, 4, 1, 0, 210, 405, 24.87, 36, 0x0000000000000004
2026/09/12 02:13:23.114, 5, 1, 0, 210, 405, 22.09, 35, 0x0000000000000001
2026/09/12 02:13:23.614, 0, 1, 0, 210, 405, 22.13, 34, 0x0000000000000001
2026/09/12 02:13:23.614, 1, 22732, 100, 1605, 9501, 279.34, 66, 0x0000000000000004
2026/09/12 02:13:23.615, 2, 1, 0, 210, 405, 21.62, 35, 0x0000000000000001
2026/09/12 02:13:23.615, 3, 14254, 89, 1695, 9501, 279.42, 74, 0x0000000000000004
2026/09/12 02:13:23.615, 4, 1, 0, 210, 405, 24.53, 36, 0x0000000000000004
2026/09/12 02:13:23.615, 5, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:13:24.116, 0, 1, 0, 210, 405, 22.13, 34, 0x0000000000000001
2026/09/12 02:13:24.116, 1, 22732, 100, 1605, 9501, 279.22, 66, 0x0000000000000004
2026/09/12 02:13:24.116, 2, 1, 0, 210, 405, 21.62, 35, 0x0000000000000001
2026/09/12 02:13:24.116, 3, 14254, 89, 1590, 9501, 280.43, 74, 0x0000000000000004
2026/09/12 02:13:24.116, 4, 1, 0, 210, 405, 24.53, 36, 0x0000000000000004
2026/09/12 02:13:24.117, 5, 1, 0, 210, 405, 22.00, 35, 0x0000000000000001
2026/09/12 02:13:24.617, 0, 1, 0, 210, 405, 22.16, 34, 0x0000000000000001
2026/09/12 02:13:24.617, 1, 22732, 100, 1605, 9501, 279.24, 66, 0x0000000000000004
2026/09/12 02:13:24.617, 2, 1, 0, 210, 405, 21.42, 35, 0x0000000000000001
2026/09/12 02:13:24.618, 3, 14254, 86, 1620, 9501, 278.87, 74, 0x0000000000000004
2026/09/12 02:13:24.618, 4, 1, 0, 210, 405, 24.77, 36, 0x0000000000000001
2026/09/12 02:13:24.618, 5, 1, 0, 210, 405, 22.06, 35, 0x0000000000000001
2026/09/12 02:13:25.118, 0, 1, 0, 210, 405, 22.16, 34, 0x0000000000000001
2026/09/12 02:13:25.118, 1, 22732, 100, 1605, 9501, 279.47, 66, 0x0000000000000004
2026/09/12 02:13:25.119, 2, 1, 0, 210, 405, 21.42, 35, 0x0000000000000001
2026/09/12 02:13:25.119, 3, 14254, 87, 1680, 9501, 279.31, 74, 0x0000000000000004
2026/09/12 02:13:25.119, 4, 1, 0, 210, 405, 24.77, 36, 0x0000000000000001
2026/09/12 02:13:25.119, 5, 1, 0, 210, 405, 22.06, 35, 0x0000000000000001
2026/09/12 02:13:25.620, 0, 1, 0, 210, 405, 22.37, 34, 0x0000000000000001
2026/09/12 02:13:25.620, 1, 22732, 100, 1605, 9501, 279.18, 66, 0x0000000000000004
2026/09/12 02:13:25.620, 2, 1, 0, 210, 405, 21.44, 35, 0x0000000000000001
2026/09/12 02:13:25.621, 3, 14254, 85, 1695, 9501, 279.44, 74, 0x0000000000000004
2026/09/12 02:13:25.621, 4, 1, 0, 210, 405, 24.76, 36, 0x0000000000000004
2026/09/12 02:13:25.621, 5, 1, 0, 210, 405, 22.26, 35, 0x0000000000000001
2026/09/12 02:13:26.121, 0, 1, 0, 210, 405, 22.37, 34, 0x0000000000000001
2026/09/12 02:13:26.122, 1, 22732, 100, 1605, 9501, 279.51, 67, 0x0000000000000004
2026/09/12 02:13:26.122, 2, 1, 0, 210, 405, 21.44, 35, 0x0000000000000001
2026/09/12 02:13:26.122, 3, 14254, 86, 1695, 9501, 278.77, 74, 0x0000000000000004
2026/09/12 02:13:26.122, 4, 1, 0, 210, 405, 24.76, 36, 0x0000000000000004
2026/09/12 02:13:26.122, 5, 1, 0, 210, 405, 22.26, 35, 0x0000000000000001
2026/09/12 02:13:26.623, 0, 1, 0, 210, 405, 22.39, 34, 0x0000000000000001
2026/09/12 02:13:26.623, 1, 22732, 100, 1605, 9501, 279.24, 66, 0x0000000000000004
2026/09/12 02:13:26.623, 2, 1, 0, 210, 405, 21.56, 35, 0x0000000000000001
2026/09/12 02:13:26.623, 3, 14254, 89, 1695, 9501, 279.32, 74, 0x0000000000000004
2026/09/12 02:13:26.623, 4, 1, 0, 210, 405, 24.63, 36, 0x0000000000000001
2026/09/12 02:13:26.624, 5, 1, 0, 210, 405, 22.13, 35, 0x0000000000000001
2026/09/12 02:13:27.124, 0, 1, 0, 210, 405, 22.39, 34, 0x0000000000000001
2026/09/12 02:13:27.124, 1, 22732, 100, 1545, 9501, 279.56, 66, 0x0000000000000004
2026/09/12 02:13:27.125, 2, 1, 0, 210, 405, 21.56, 35, 0x0000000000000001
2026/09/12 02:13:27.125, 3, 14254, 88, 1575, 9501, 280.65, 74, 0x0000000000000004
2026/09/12 02:13:27.125, 4, 1, 0, 210, 405, 24.63, 36, 0x0000000000000001
2026/09/12 02:13:27.125, 5, 1, 0, 210, 405, 22.13, 35, 0x0000000000000001
2026/09/12 02:13:27.625, 0, 1, 0, 210, 405, 22.38, 34, 0x0000000000000001
2026/09/12 02:13:27.626, 1, 22732, 100, 1560, 9501, 279.58, 66, 0x0000000000000004
2026/09/12 02:13:27.626, 2, 1, 0, 210, 405, 21.61, 35, 0x0000000000000001
2026/09/12 02:13:27.626, 3, 14254, 85, 1710, 9501, 278.61, 74, 0x0000000000000004
2026/09/12 02:13:27.626, 4, 1, 0, 210, 405, 24.85, 36, 0x0000000000000004
2026/09/12 02:13:27.626, 5, 1, 0, 210, 405, 21.97, 35, 0x0000000000000001
2026/09/12 02:13:28.127, 0, 1, 0, 210, 405, 22.38, 34, 0x0000000000000001
2026/09/12 02:13:28.127, 1, 22732, 100, 1545, 9501, 279.30, 66, 0x0000000000000004
2026/09/12 02:13:28.127, 2, 1, 0, 210, 405, 21.61, 35, 0x0000000000000001
2026/09/12 02:13:28.127, 3, 14254, 86, 1680, 9501, 279.25, 74, 0x0000000000000004
2026/09/12 02:13:28.128, 4, 1, 0, 210, 405, 24.85, 36, 0x0000000000000004
2026/09/12 02:13:28.128, 5, 1, 0, 210, 405, 21.97, 35, 0x0000000000000001
2026/09/12 02:13:28.628, 0, 1, 0, 210, 405, 22.43, 34, 0x0000000000000001
2026/09/12 02:13:28.628, 1, 22732, 100, 1560, 9501, 279.58, 66, 0x0000000000000004
2026/09/12 02:13:28.629, 2, 1, 0, 210, 405, 21.42, 35, 0x0000000000000001
2026/09/12 02:13:28.629, 3, 14254, 85, 1680, 9501, 279.02, 74, 0x0000000000000004
2026/09/12 02:13:28.629, 4, 1, 0, 210, 405, 24.78, 36, 0x0000000000000004
2026/09/12 02:13:28.629, 5, 1, 0, 210, 405, 22.06, 35, 0x0000000000000001
2026/09/12 02:13:29.130, 0, 1, 0, 210, 405, 22.43, 34, 0x0000000000000001
2026/09/12 02:13:29.130, 1, 22732, 100, 1530, 9501, 279.28, 66, 0x0000000000000004
2026/09/12 02:13:29.130, 2, 1, 0, 210, 405, 21.42, 35, 0x0000000000000001
2026/09/12 02:13:29.130, 3, 14254, 83, 1785, 9501, 278.73, 74, 0x0000000000000004
2026/09/12 02:13:29.130, 4, 1, 0, 210, 405, 24.78, 36, 0x0000000000000004
2026/09/12 02:13:29.131, 5, 1, 0, 210, 405, 22.06, 35, 0x0000000000000001
2026/09/12 02:13:29.631, 0, 1, 0, 210, 405, 22.25, 34, 0x0000000000000001
2026/09/12 02:13:29.631, 1, 22732, 100, 1605, 9501, 276.66, 67, 0x0000000000000004
2026/09/12 02:13:29.631, 2, 1, 0, 210, 405, 21.33, 35, 0x0000000000000001
2026/09/12 02:13:29.632, 3, 14254, 90, 1680, 9501, 279.70, 74, 0x0000000000000004
2026/09/12 02:13:29.632, 4, 1, 0, 210, 405, 24.67, 36, 0x0000000000000004
2026/09/12 02:13:29.632, 5, 1, 0, 210, 405, 22.07, 35, 0x0000000000000004
2026/09/12 02:13:30.132, 0, 1, 0, 210, 405, 22.25, 34, 0x0000000000000001
2026/09/12 02:13:30.133, 1, 22732, 100, 1590, 9501, 275.62, 66, 0x0000000000000004
2026/09/12 02:13:30.133, 2, 1, 0, 210, 405, 21.33, 35, 0x0000000000000001
